article_id,DOI,journal_name,title
13231,https://doi.org/10.1037/tra0001480,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,Effect of Vicarious Discrimination on Race-Based Stress Symptoms Among Asian American Young Adults During the COVID-19 Pandemic
4395,https://doi.org/10.1037/pha0000729,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,Using Eye Tracking to Evaluate the Impact of Smartphone-Delivered Attentional Bias Modification Training for Smokers
7614,https://doi.org/10.1080/19317611.2024.2331806,INTERNATIONAL JOURNAL OF SEXUAL HEALTH,"Being Lesbian, Gay, Bisexual, Trans, Queer, or Intersex (LGBTQI) and Christian: A Scoping Review of Theories and Constructs in Psychological Research"
12197,https://doi.org/10.1007/s10942-023-00528-9,JOURNAL OF RATIONAL-EMOTIVE AND COGNITIVE-BEHAVIOR THERAPY,Irrational Beliefs and Moral Behaviors: Are Irrational Performance Beliefs Predictor of Prosocial and Antisocial Behaviors in Athletes?
10609,https://doi.org/10.1037/fam0001192,JOURNAL OF FAMILY PSYCHOLOGY,"Reciprocal Prospective Effects Among Parental Psychological Distress, Family Cohesion, and Child Socioemotional Behavior Within Families"
10752,https://doi.org/10.1111/famp.12958,FAMILY PROCESS,Gender identity differences in the experiences of family stressors and violence among transgender and non-binary individuals in China
11633,https://doi.org/10.1002/capr.12708,COUNSELLING & PSYCHOTHERAPY RESEARCH,"Psychotherapy students' experiences of supervisee-centred supervision based on deliberate practice, feedback-informed treatment and self-compassion"
8946,https://doi.org/10.1007/s40817-024-00161-z,JOURNAL OF PEDIATRIC NEUROPSYCHOLOGY,Virtual Reality-Based Attention Test Review: The Nesplora Aula
4895,https://doi.org/10.1111/camh.12730,CHILD AND ADOLESCENT MENTAL HEALTH,"Narrative Matters: Who gets the credit for ""discovering"" ADHD and what is the question, really?"
6050,https://doi.org/10.1016/j.ejtd.2024.100419,EUROPEAN JOURNAL OF TRAUMA & DISSOCIATION,"Traumas, migration et art cru: Une trajectoire therapeutique appuyee sur l ' expression creative intensive"
2910,https://doi.org/10.1002/capr.12833,COUNSELLING & PSYCHOTHERAPY RESEARCH,'Integration by immersion': A contemporary model of integration for psychotherapeutic and pedagogical practice
1248,https://doi.org/10.1016/j.bodyim.2024.101800,BODY IMAGE,Isolating the effects of body size and sexualisation in social media images on body image-related constructs among young women
11014,https://doi.org/10.1037/hea0001347,HEALTH PSYCHOLOGY,Parallel Processes of Posttraumatic Stress and Cardiometabolic Dysfunction: A Systemic Illness of Traumatic Stress
7382,https://doi.org/10.1016/j.addbeh.2024.108020,ADDICTIVE BEHAVIORS,A text message intervention aimed at nurturing peer outreach to help meet drinking limit goals: A remote pilot randomized trial in non-collegiate young adults
4390,https://doi.org/10.1037/tra0001688,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,Online Group-Based Internal Family Systems Treatment for Posttraumatic Stress Disorder: Feasibility and Acceptability of the Program for Alleviating and Resolving Trauma and Stress
607,https://doi.org/10.1037/pst0000544,PSYCHOTHERAPY,Contribution of Attachment Insecurity to the Role and Outcome Expectations of Romantic Partners Entering Couple Therapy
11004,https://doi.org/10.1080/21642850.2023.2296464,HEALTH PSYCHOLOGY AND BEHAVIORAL MEDICINE,Psychosocial determinants of healthy sleep habits in adults with type 1 and type 2 diabetes
2831,https://doi.org/10.1007/s40817-024-00175-7,JOURNAL OF PEDIATRIC NEUROPSYCHOLOGY,Psychoeducation as Intervention in Complex Concussion Cases: Profile of an Adolescent Patient
8738,https://doi.org/10.1177/13591045241237829,CLINICAL CHILD PSYCHOLOGY AND PSYCHIATRY,Evaluation of a psychoeducation group for children presenting with functional tic-like behaviours
2474,https://doi.org/10.1016/j.ejtd.2024.100469,EUROPEAN JOURNAL OF TRAUMA & DISSOCIATION,Exploring cognitive behavioral mechanisms related to dissociation among patients suffering from schizophrenia: A pilot study
12759,https://doi.org/10.1037/pha0000671,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,Menstrual Phase Identification Questionnaire (MPIQ): Development and Validation of a Cross-Sectional Survey to Identify Follicular and Luteal Phases
2236,https://doi.org/10.1007/s10865-024-00526-x,JOURNAL OF BEHAVIORAL MEDICINE,The recent history and near future of digital health in the field of behavioral medicine: an update on progress from 2019 to 2024
8446,https://doi.org/10.1155/2024/4914777,DEPRESSION AND ANXIETY,Exploring the Interplay between Mitochondrial DNA and Lifestyle Factors in the Pathogenesis of Psychiatric Disorders
8460,https://doi.org/10.1080/23279095.2024.2334348,APPLIED NEUROPSYCHOLOGY-ADULT,Health literacy in older adults: The newest vital sign and its relation to cognition and healthy lifestyle behaviors
4736,https://doi.org/10.1080/17454832.2024.2388086,INTERNATIONAL JOURNAL OF ART THERAPY,Somatic small body map protocol: renegotiating trauma with LGBTQIA plus service users
3482,https://doi.org/10.1177/13591053241275588,JOURNAL OF HEALTH PSYCHOLOGY,A qualitative analysis of parents' beliefs about portable pool safety behaviours
2089,https://doi.org/10.1016/j.ejtd.2024.100472,EUROPEAN JOURNAL OF TRAUMA & DISSOCIATION,"Repre<acute accent>sentations d'attachement, traits de personnalite<acute accent> limite en e<acute accent>mergence et comportements exte<acute accent>riorise<acute accent>s d'enfants maltraite<acute accent>s et issus de la population ge<acute accent>ne<acute accent>rale"
7361,https://doi.org/10.5093/anyes2024a7,ANSIEDAD Y ESTRES-ANXIETY AND STRESS,"Rumination, gratitude, and positive and negative affect as predictors of posttraumatic growth in COVID-19 bereaved persons."
8856,https://doi.org/10.1080/20008066.2024.2324631,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,Changes in trauma appraisal during brief internet-based exposure and cognitive restructuring treatment for Arabic-speaking people with PTSD
1122,https://doi.org/10.1037/rep0000583,REHABILITATION PSYCHOLOGY,A Randomized Controlled Trial for Self-Advocacy Intervention in College Students With Disabilities
6681,https://doi.org/10.1080/00224499.2024.2353303,JOURNAL OF SEX RESEARCH,Does the Paraphilia Scale Work for Everyone? Confirmatory Factor Analysis and Measurement Invariance Across Gender and Sexual Orientation Groups
12636,https://doi.org/10.1002/erv.3014,EUROPEAN EATING DISORDERS REVIEW,"Validating and developing a shortened version of the detail and flexibility (DFlex) questionnaire for eating disorders, anxiety and depression"
10347,https://doi.org/10.1177/13591053241228711,JOURNAL OF HEALTH PSYCHOLOGY,Confirmation of COVID-19 infection status and reporting of Long COVID symptoms in a population-based birth cohort: No evidence of a nocebo effect
12605,https://doi.org/10.1002/cpp.2895,CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,An assessment of the psychometric properties and psychological correlates of the Greek COVID-19 Anxiety Syndrome Scale (C-19ASS)
14270,https://doi.org/10.1007/s11469-022-00881-3,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,"Students with and Without Relatives with Problematic Substance Use: Do They Differ in Health, Substance Use and Study Success?"
162,https://doi.org/NA,GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK,Group Analysis in Working with Prepubescent Children (10-12 years old)
636,https://doi.org/10.1080/17454832.2024.2434471,INTERNATIONAL JOURNAL OF ART THERAPY,An exploration of the role of mess-making in art psychotherapy
2754,https://doi.org/10.1080/21622965.2024.2406921,APPLIED NEUROPSYCHOLOGY-CHILD,The FinSwed study: Using verbal NEPSY-II subtests with a cultural minority group
9823,https://doi.org/10.1080/13803395.2024.2313258,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,Group environment modulates how third parties assess unfairly shared losses and unfairly shared gains: neural signatures from ERPs and EEG oscillations
5664,https://doi.org/10.1007/s10508-024-02944-z,ARCHIVES OF SEXUAL BEHAVIOR,Are Gender Identities and Gender Ideologies Associated with the Variety and Type of Owned Sex Toys? Evidence from a Large Italian Sample of Cisgender Individuals
3995,https://doi.org/10.1080/0092623X.2024.2391390,JOURNAL OF SEX & MARITAL THERAPY,The Interplay of Worry and Relationship Satisfaction to Understand Sexual Distress: An APIM Study with Heterosexual Couples Using Cross-Sectional Data
13194,https://doi.org/10.1080/07421656.2023.2206775,ART THERAPY,Drawing in a Circle: Therapeutic Benefits on Anxiety in High and Low Stress Conditions
5817,https://doi.org/10.1016/j.ejtd.2024.100434,EUROPEAN JOURNAL OF TRAUMA & DISSOCIATION,Childhood emotional neglect and its relationship with well-being: Mediation analyses
4892,https://doi.org/10.1007/s12529-024-10313-2,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,Vaccinating for My Family or for My Community? The Effect of Message Framing on Parental Intention to Vaccinate during the COVID Pandemic
6774,https://doi.org/10.1016/j.aip.2024.102149,ARTS IN PSYCHOTHERAPY,Guidelines for art-based interventions in parental training
3109,https://doi.org/10.1017/S1352465824000377,BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY,Development and psychometric properties of the Health Anxiety Behavior Inventory (HABI)
9354,https://doi.org/10.1080/23279095.2024.2321578,APPLIED NEUROPSYCHOLOGY-ADULT,"Self-perceived stigma in Parkinson's Disease in an online sample: Comparison with in-person sample, role of anxiety, and relative utility of four measures of stigma perception"
11249,https://doi.org/10.1111/jmft.12684,JOURNAL OF MARITAL AND FAMILY THERAPY,An attachment perspective on couple interaction: Helping couples signal needs clearly and respond appropriately
2821,https://doi.org/10.1155/2024/5409747,DEPRESSION AND ANXIETY,Internal Consistency and Validity of a Short Spanish Version (10-Items) of the Center for Epidemiological Studies Depression Scale for Children and Adolescents (CES-DC)
13859,https://doi.org/10.1080/15374416.2022.2158838,JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY,"Resilience in the Time of COVID-19: Familial Processes, Coping, and Mental Health in Latinx Adolescents"
4174,https://doi.org/10.1037/tra0001675,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,Meta-Emotion Therapy for Complex Trauma and Binge Eating: A Case Study
4622,https://doi.org/10.1007/s10608-024-10525-6,COGNITIVE THERAPY AND RESEARCH,Interpersonal Emotion Regulation in Young Adults With Low and High Psychosis Proneness: A Diary Study
3740,https://doi.org/10.1007/s12529-024-10320-3,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,"Progress Toward Meaning-as-Goal and Its Association with Pain, Functioning, and Global Meaning and Purpose Among Veterans with Co-occurring Chronic Pain and PTSD"
12154,https://doi.org/10.1080/00029157.2023.2257749,AMERICAN JOURNAL OF CLINICAL HYPNOSIS,"Why all child clinicians should be hypnosis-informed. Advantages, benefits, creativity, & development: ABC's & D"
3169,https://doi.org/10.1002/capr.12832,COUNSELLING & PSYCHOTHERAPY RESEARCH,Comparing perceived empathy and intervention strategies of an AI chatbot and human psychotherapists in online mental health support
6627,https://doi.org/10.1007/s11469-024-01337-6,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,The Relationship between Locus of Control and Psychotic Experiences: Moderating Effect of past-year cannabis use Frequency among Young Adult Lifetime cannabis Users
10422,https://doi.org/10.1016/j.aip.2023.102098,ARTS IN PSYCHOTHERAPY,Decreased activation in left prefrontal cortex during role-play: An fNIRS study of the psychodrama sociocognitive model
3546,https://doi.org/10.1007/s10862-024-10170-z,JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,"Shame, Guilt, and Pride Moderate the Relationship between Social Appearance Anxiety and Eating Disorder Symptoms"
1151,https://doi.org/10.1037/tra0001803,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,Risk Factors of PTSD and Substance Use Disorders in Clinical and Counseling Psychology Doctoral Students
3565,https://doi.org/10.14718/ACP.2024.27.2.0,ACTA COLOMBIANA DE PSICOLOGIA,y empatía Subtle and Overt Homophobia: Mechanisms of Moral Disengagement and Dimensions of Empathy
5675,https://doi.org/10.1080/02791072.2024.2376755,JOURNAL OF PSYCHOACTIVE DRUGS,Magic of the Mushrooms: Effects of Psilocybin Decriminalization
7860,https://doi.org/10.1002/jclp.23698,JOURNAL OF CLINICAL PSYCHOLOGY,"Perfectionism, self-esteem, and affective symptoms in anorexia nervosa subtypes: A network analysis of French inpatients"
3578,https://doi.org/10.1007/s11469-024-01381-2,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,"Demographic, Mental Health, and Substance Use Correlates of Self-Described Medicinal Use, Recreational Use, and Non-Use of Hallucinogenic Drugs"
11232,https://doi.org/10.1080/10926771.2023.2290719,JOURNAL OF AGGRESSION MALTREATMENT & TRAUMA,Developmental Trajectories of Childhood Emotional Maltreatment and Smartphone Addiction in Primary School Children: Based on a Three-Year Longitudinal Study
4433,https://doi.org/10.1037/ser0000879,PSYCHOLOGICAL SERVICES,An Exploratory Two-Part Study of Behavioral Health Service Needs of Women in Jails
4027,https://doi.org/10.1080/02791072.2024.2397427,JOURNAL OF PSYCHOACTIVE DRUGS,A Cross-Sectional Survey Investigating Māori and Non-Māori Cancer Patients' Views on Psychedelic-Assisted Therapy in Aotearoa New Zealand
4635,https://doi.org/10.2147/PRBM.S470060,PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT,The Mediated Moderation of Conscientiousness and Active Involution on Zhongyong Practical Thinking and Depression
13854,https://doi.org/10.1007/s10896-022-00471-w,JOURNAL OF FAMILY VIOLENCE,"""I just couldn't cope with it, you know? I just couldn't believe that she was gone"": The Portrayal of Co-victims' Grief in True Crime Podcasts about Missing (but Presumed Killed) Women"
3252,https://doi.org/10.1016/j.brat.2024.104637,BEHAVIOUR RESEARCH AND THERAPY,Initial evaluation of a personalized advantage index to determine which individuals may benefit from mindfulness-based cognitive therapy for suicide prevention
10452,https://doi.org/10.1177/13591053231222162,JOURNAL OF HEALTH PSYCHOLOGY,Self-compassion and parenting efficacy among mothers who are breast cancer survivors: Implications for psychological distress
9803,https://doi.org/10.1002/jts.23020,JOURNAL OF TRAUMATIC STRESS,A pilot randomized controlled trial of online written exposure therapy delivered by peer coaches to veterans with posttraumatic stress disorder
12489,https://doi.org/10.1017/S0033291723002441,PSYCHOLOGICAL MEDICINE,Developmental pathway for first onset of depressive disorders in females: from adolescence to emerging adulthood
5521,https://doi.org/10.1016/j.jbtep.2024.101979,JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,The role of cognitive biases involving selective interrogation of taste-based information in sugar-sweetened beverage consumption
12350,https://doi.org/10.1177/00027642231174329,AMERICAN BEHAVIORAL SCIENTIST,"Detecting COVID-19 Fake News on Twitter: Followers, Emotions, Relationships, and Uncertainty"
1293,https://doi.org/10.1093/arclin/acae110,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,Language and Cognitive Impairments in Multiple Sclerosis: a Comparative Study of RRMS and SPMS Patients
2015,https://doi.org/10.1089/trgh.2022.0215,TRANSGENDER HEALTH,The Utility of Serum Free Testosterone Concentrations in Monitoring Gender-Affirming Testosterone Therapy in Obese Transmasculine Youth
1406,https://doi.org/10.1080/0092623X.2024.2432261,JOURNAL OF SEX & MARITAL THERAPY,What Are Americans' Favorite Aspects of Partnered Sex? Findings From a US Nationally Representative Survey
3196,https://doi.org/10.3390/ejihpe14090166,EUROPEAN JOURNAL OF INVESTIGATION IN HEALTH PSYCHOLOGY AND EDUCATION,Parents' and Children's Emotional Well-Being and Language Beliefs in Heritage Bilingual Families
7231,https://doi.org/10.5708/EJMH.19.2024.0018,EUROPEAN JOURNAL OF MENTAL HEALTH,The Role of Emotion Dysregulation in Problematic Alcohol Use and Coping with Problems
2609,https://doi.org/10.1016/j.abrep.2024.100533,ADDICTIVE BEHAVIORS REPORTS,The Problematic Online Dating Apps Use Scale (PODAUS): Development and evaluation of its psychometric properties
4669,https://doi.org/10.1007/s10880-024-10039-z,JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS,Recommendations for the Development of Psychological Smartphone Applications in the Context of Bariatric Surgery: Focus Groups with Professionals and Patients
7796,https://doi.org/10.2989/17280583.2023.2289605,JOURNAL OF CHILD AND ADOLESCENT MENTAL HEALTH,Prevalence of psychotic-like experiences and its predictors among early adolescents from rural areas in Indonesia
14081,https://doi.org/10.1080/10720537.2022.2136807,JOURNAL OF CONSTRUCTIVIST PSYCHOLOGY,"""Traditional"", ""Romantic"" and ""<i>Bildung</i>"" Hero-Identifying Polish Master Narratives"
8081,https://doi.org/10.2147/PRBM.S452606,PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT,Path of Physical Exercise's Impact on Deviant Behavior Among Chinese Adolescents
4001,https://doi.org/10.32872/cpe.11237,CLINICAL PSYCHOLOGY IN EUROPE,Developing a Brief Cognitive Task Intervention to Reduce Long-Standing Intrusive Memories of Trauma: A Feasibility Study With Remote Delivery for Women in Iceland
12828,https://doi.org/10.1007/s10862-023-10074-4,JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,Investigating the Measurement Invariance of the Caregiver-Teacher Report Form (C-TRF) Factors in a Norwegian Early Childhood Education and Care Context
2,https://doi.org/10.1080/10503307.2024.2375251,PSYCHOTHERAPY RESEARCH,"A person-centered, transdiagnostic schema and mode profile approach to predict outcome in time-limited schema group therapy"
8863,https://doi.org/10.1080/10503307.2024.2325512,PSYCHOTHERAPY RESEARCH,Mental health clients' receptiveness to and recommendations for integrating physical activity discussions into therapy: a mixed methods study
7816,https://doi.org/10.5093/clysa2024a3,CLINICA Y SALUD,Psychometric Properties of the Spanish Version of the Cognitive Flexibility Inventory
13439,https://doi.org/10.1177/10731911231167490,ASSESSMENT,Predicting Lifetime Suicide Attempts in a Community Sample of Adolescents Using Machine Learning Algorithms
11472,https://doi.org/10.1002/eat.24102,INTERNATIONAL JOURNAL OF EATING DISORDERS,Qualitative study of the impact on recovery of peer relationships between female inpatients during treatment for anorexia nervosa in the United Kingdom
8963,https://doi.org/10.1016/j.ijchp.2024.100442,INTERNATIONAL JOURNAL OF CLINICAL AND HEALTH PSYCHOLOGY,A non-latex condom has no influence on male physiological sexual arousal
8933,https://doi.org/10.2989/17280583.2023.2279637,JOURNAL OF CHILD AND ADOLESCENT MENTAL HEALTH,Caregiver strain and its predictors among parents of autistic children: a cross-sectional study
2317,https://doi.org/10.1007/s40617-024-01011-2,BEHAVIOR ANALYSIS IN PRACTICE,The Challenges Associated with <i>Changing Practice</i>: Barriers to Implementing Naturalistic Developmental Behavioral Interventions in ABA Settings
13324,https://doi.org/10.1089/trgh.2022.0182,TRANSGENDER HEALTH,Transgender Women with HIV Demonstrate Unique Non-Alcoholic Fatty Liver Disease Profiles
8897,https://doi.org/10.1037/scp0000356,SPIRITUALITY IN CLINICAL PRACTICE,"At the Intersection of Religion, Spirituality, and Clinical Psychology: A Conversation With Two Jewish Psychologists"
8862,https://doi.org/10.1002/jts.23034,JOURNAL OF TRAUMATIC STRESS,Examining bias in the award of Veterans Affairs (VA) disability benefits for posttraumatic stress disorder in women veterans: Analysis of evaluation reports and VA decisions
5683,https://doi.org/10.1080/13803395.2024.2376295,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,Assessment of phonemic verbal fluency in Portuguese patients with multiple sclerosis
4540,https://doi.org/10.1002/capr.12812,COUNSELLING & PSYCHOTHERAPY RESEARCH,Does a weekly ward-based interpersonal therapy group reduce psychological distress for women in an acute psychiatric inpatient hospital? A service evaluation
10079,https://doi.org/10.1007/s12671-024-02303-y,MINDFULNESS,A Mixed-Methods Study of Compassionate Mind Training for Pupils (CMT-Pupils) as a School-Based Wellbeing Intervention
7727,https://doi.org/10.1027/2512-8442/a000146,EUROPEAN JOURNAL OF HEALTH PSYCHOLOGY,"Personal Resources, Well-Being, Internalizing and Externalizing Symptoms of Youth in Out-Of-Home Care"
14136,https://doi.org/10.1080/23279095.2022.2129056,APPLIED NEUROPSYCHOLOGY-ADULT,Validation and extension of the quick dementia rating system (QDRS)
3270,https://doi.org/10.1037/pst0000521,PSYCHOTHERAPY,A Tripartite Model of the Psychotherapy Relationship: Interrelations Among Its Components and Their Unfolding Across Sessions
12279,https://doi.org/10.1017/S0033291723002854,PSYCHOLOGICAL MEDICINE,Neural activations during cognitive and affective theory of mind processing in healthy adults with a family history of alcohol use disorder
5130,https://doi.org/10.1016/j.josat.2024.209458,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,"Law enforcement-led, pre-arrest diversion-to-treatment may reduce crime recidivism, incarceration, and overdose deaths: Program evaluation outcomes"
11207,https://doi.org/10.1177/13591053231213478,JOURNAL OF HEALTH PSYCHOLOGY,"Responding to the call of the NHS Nightingale, but at what cost? An auto-ethnography of a volunteer frontline mental health trainer's experiences during the COVID-19 pandemic"
1225,https://doi.org/10.1037/tra0001818,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,The Worst of Times: Using a Transformative Mixed-Methods Study to Name and Describe School-Based Adverse Racialized Experiences (AREs) in the K-12 Retrospective Accounts of University Students
5865,https://doi.org/10.1080/15332691.2024.2371362,JOURNAL OF COUPLE & RELATIONSHIP THERAPY-INNOVATIONS IN CLINICAL AND EDUCATIONAL INTERVENTIONS,"Before You Tie the Knot: Impacts, Outcomes, and Lessons Learned from a Federally-Funded Premarital Education Case Study"
1945,https://doi.org/10.1080/20008066.2024.2420554,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,Behavioural profiling following acute stress uncovers associations with future stress sensitivity and past childhood abuse
7683,https://doi.org/10.52965/001c.94576,HEALTH PSYCHOLOGY RESEARCH,Do social support and self- efficacy play a significant role in substance use relapse?
4277,https://doi.org/10.1037/tra0001736,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,Clinical Benefits of Self-Guided Mindfulness Coach Mobile App Use for Veterans With Posttraumatic Stress Disorder: A Pilot Randomized Control Trial
8943,https://doi.org/10.1007/s12671-024-02320-x,MINDFULNESS,Mindfulness Intervention with African-American Caregivers at a Head Start Program: An Acceptability and Feasibility Study
5404,https://doi.org/10.1177/00027642241261045,AMERICAN BEHAVIORAL SCIENTIST,Ambivalent Subjectivities: Young Women in Leftist Muslim Activism in Java
5884,https://doi.org/10.1016/j.invent.2024.100754,INTERNET INTERVENTIONS-THE APPLICATION OF INFORMATION TECHNOLOGY IN MENTAL AND BEHAVIOURAL HEALTH,Effectiveness of an online text-based stress management program for employees who work in micro- and small-sized enterprises: A randomized controlled trial
463,https://doi.org/10.1017/S0033291724002393,PSYCHOLOGICAL MEDICINE,Triangulating the associations of different types of childhood adversity and first-episode psychosis with cortical thickness across brain regions
6749,https://doi.org/10.1016/j.cbpra.2022.10.001,COGNITIVE AND BEHAVIORAL PRACTICE,The Safety Planning Intervention for Children (C-SPI): Rationale and Case Illustration
9529,https://doi.org/10.1080/20008066.2024.2311478,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,The day-to-day relationship between posttraumatic stress symptoms and social support after sexual assault
2132,https://doi.org/10.1016/j.josat.2024.209542,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,Implementation of a peer-delivered opioid overdose response initiative in New York City emergency departments: Insight from multi-stakeholder qualitative interviews
12752,https://doi.org/10.1111/papt.12483,PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE,Thinking about the next generation: The case for a mentalization-informed approach to perinatal and intergenerational mental health
3958,https://doi.org/10.32872/cpe.12753,CLINICAL PSYCHOLOGY IN EUROPE,"Needs, Modes, and Stances: Three Cardinal Questions for Psychotherapy Practice and Training"
5080,https://doi.org/10.1016/j.josat.2024.209460,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,Leveraging local knowledge to contextualize the opioid epidemic within HEALing Communities Study communities: A Photovoice protocol
8417,https://doi.org/10.2147/PRBM.S453685,PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT,Impact of Sleep and Psychological Well-Being on the Academic and Clinical Performance of Nursing Students in Saudi Arabia
11837,https://doi.org/10.1002/cpp.2924,CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,A network study to differentiate suicide attempt risk profiles in male and female patients with major depressive disorder
9318,https://doi.org/10.1080/00224499.2024.2323654,JOURNAL OF SEX RESEARCH,"Reluctance to Make a ""Blind Faith Jump"": LGBTQ plus College Students' Perspectives on Allies' Barriers to Preventing Sexual Assault"
10411,https://doi.org/10.1016/j.bodyim.2023.101672,BODY IMAGE,"The female athletic ideal - Friend or foe? Fit, thin, and athletic body ideals and their associations with women's body image"
4585,https://doi.org/10.1177/13591053241273663,JOURNAL OF HEALTH PSYCHOLOGY,Selfie-loving mothers and children in China: The relationship between the selfie-related behaviors of mothers and adolescents' cosmetic surgery consideration
3734,https://doi.org/10.1016/j.jcbs.2024.100827,JOURNAL OF CONTEXTUAL BEHAVIORAL SCIENCE,An acceptance and commitment therapy and mindfulness group intervention for the psychological and physical well-being of adults with body mass indexes in the overweight or obese range: The Mind&Life randomized controlled trial
7066,https://doi.org/10.1007/s11469-024-01334-9,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,Alcohol Consumption and Smoking Increased Risk of Developing Depressive Disorder beyond Gender Effect among Cardio Vascular Diseases Risk Factors
6100,https://doi.org/10.1080/26895269.2024.2371417,INTERNATIONAL JOURNAL OF TRANSGENDER HEALTH,Social support among gender diverse people: Are we measuring what we think we are?
13879,https://doi.org/10.1177/00027642221144843,AMERICAN BEHAVIORAL SCIENTIST,Events and Crises: Toward a Conceptual Clarification
11830,https://doi.org/10.1111/famp.12946,FAMILY PROCESS,Maternal supportive responses to adolescents' negative emotions serve as protective factors for adolescents' hostile attribution bias longitudinally
3071,https://doi.org/10.1080/0886571X.2024.2405129,RESIDENTIAL TREATMENT FOR CHILDREN & YOUTH,Provoking reflection: how does hauntology uncover insights into youth justice?
10042,https://doi.org/10.1080/10503307.2024.2308141,PSYCHOTHERAPY RESEARCH,"A comparison of the effect of two types of brief psychodynamic group therapy on perfectionism-related attitudes, self-relatedness, and self-esteem"
9901,https://doi.org/10.1016/j.beth.2023.05.004,BEHAVIOR THERAPY,"Trait Mindfulness in Psychotic Disorders: Dimensions Predicting Symptoms, Cognition, and Functional Outcome"
11819,https://doi.org/10.1007/s10802-023-01126-0,RESEARCH ON CHILD AND ADOLESCENT PSYCHOPATHOLOGY,Proposed Specifiers for Conduct Disorder (PSCD) scale: A Latent Profile Analysis with At-Risk Adolescents
9423,https://doi.org/10.3390/ejihpe14020021,EUROPEAN JOURNAL OF INVESTIGATION IN HEALTH PSYCHOLOGY AND EDUCATION,Stress and Burnout among Medical Specialists in Romania: A Comparative Study of Clinical and Surgical Physicians
9301,https://doi.org/10.1016/j.brat.2024.104480,BEHAVIOUR RESEARCH AND THERAPY,Cognitive behavioral therapy versus compassion focused therapy for adult patients with eating disorders with and without childhood trauma: A randomized controlled trial in an intensive treatment setting
1954,https://doi.org/NA,PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT,"The Mediation Effect of Academic Self-Efficacy on Academic Procrastination, Performance, and Satisfaction of Chinese Local Technology University Undergraduates"
4249,https://doi.org/10.1037/neu0000955,NEUROPSYCHOLOGY,The Association of Sociodemographic Factors With Total and Item-Level Semantic Fluency Metrics
12134,https://doi.org/10.1093/arclin/acad081,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,Hearts and Minds: Emotion Recognition and Mentalizing in Parkinson's Disease and Progressive Supranuclear Palsy
7105,https://doi.org/10.1016/j.ejtd.2024.100405,EUROPEAN JOURNAL OF TRAUMA & DISSOCIATION,Posttraumatic stress disorder and psychosocial risk factors in first response workers to emergencies mixed method
6030,https://doi.org/10.1016/j.josat.2024.209436,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,Generational and Gender Patterns of Prescription Opioid Misuse Among Black Adults
