article_id,Accession Number (UT),Database,Editions,1st Document Type,2nd Document Type,3rd Document Type,All Document Types (comma-separated),Primary Language,Number of Cited References,Times Cited,Citing items with citation context,Background,Support,Differ,Discuss,Basis,Keywords,Keywords Plus,Bib Type,Page count,Bib ID,1st Subject Sub-Heading,2nd Subject Sub-Heading,1st Subject Category (traditional),2nd Subject Category (traditional),Subject Category (extended),1st Category Heading,2nd Category Heading,Abstract,Cover date,Vol,Published Year,Sort date,Published month,Published Type,Journal OA Gold,ISSN,EISSN,DOI,XREF DOI,Pubmed ID,ISBN,EISBN,Parent Book DOI,Source title,Title,Source Abbreviation,Abbreviation ISO,Abbreviation 11,Abbreviation 29,Publisher SeqNo,Publisher Role,Publisher Full Name,Publisher Address No,Publisher Display name
7066,WOS:000427608700005,WOS,WOS.SSCI,Article,NA,NA,Article,English,51,NA,1,1,0,0,0,1,"communication,deployment,military couples,relationship functioning,mental health","COVARIANCE STRUCTURE-ANALYSIS,DYADIC ADJUSTMENT,QUALITY,DEPRESSION,FREQUENCY,VALIDITY",Journal,171,32 (1): 31-41 FEB 2018,NA,NA,"Psychology, Clinical",Family Studies,"Psychology,Family Studies",Social Sciences,NA,"Intimate partner communication has become a part of the daily routine of military couples during deployment. However, there is a scarcity of research examining the individual and relationship implications of communication during deployment, likely due in part to the lack of existing measures of deployment communication. The current study examined the psychometric characteristics of a newly developed, multidimensional tool for assessing the process and outcomes of deployment communication in a sample of 391 recently deployed male Army National Guard soldiers and their female intimate partners. The Deployment Communication Inventory (DCI) contains 6 Soldier and 6 partner scales that assess (a) frequency of communication, (b) nature of communication (Assurance/Support, ProblemSolving/ Disclosure, and Conflict), and (c) perceived consequences of communication (Benefits and Costs). Scales demonstrated good internal consistency reliability and convergent validity with measures of relationship and family functioning and individual mental health. The DCI may serve as a useful assessment tool for examining the impact of deployment communication on military families.",FEB 2018,32,2018,2018-02-01,FEB,Journal,N,0893-3200,1939-1293,10.1037/fam0000382,NA,MEDLINE:29543485,NA,NA,NA,JOURNAL OF FAMILY PSYCHOLOGY,Psychometric Evaluation of a Measure of Intimate Partner Communication During Deployment,J FAM PSYCHOL,J. Fam. Psychol.,J FAM PSYCH,J FAMILY PSYCHOLOGY,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC
6100,WOS:000431113200011,WOS,WOS.SSCI,Article,NA,NA,Article,English,42,NA,5,1,1,0,2,1,"Wound healing,Mindfulness,Intervention,Inflammation,Cytokine,Growth factor","PROINFLAMMATORY CYTOKINE PRODUCTION,ENDOTHELIAL GROWTH-FACTOR,PSYCHOLOGICAL STRESS,INFLAMMATION,MECHANISMS,REPAIR,INTERVENTION,PATHOGENESIS,RELAXATION,ULTRASOUND",Journal,150,41 (3): 385-397 JUN 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Psychological factors have been shown to influence the process of wound healing. This study examined the effect of Mindfulness-Based Stress Reduction (MBSR) on the speed of wound healing. The local production of pro-inflammatory cytokines and growth factors was studied as potential underlying mechanism. Forty-nine adults were randomly allocated to a waiting-list control group (n = 26) or an 8-week MBSR group (n = 23). Pre- and post-intervention/waiting period assessment for both groups consisted of questionnaires. Standardized skin wounds were induced on the forearm using a suction blister method. Primary outcomes were skin permeability and reduction in wound size monitored once a day at day 3, 4, 5, 6, 7, and 10 after injury. Secondary outcomes were cytokines and growth factors and were measured in wound exudates obtained at 3, 6, and 22 h after wounding. Although there was no overall condition effect on skin permeability or wound size, post hoc analyses indicated that larger increases in mindfulness were related to greater reductions in skin permeability 3 and 4 days after wound induction. In addition, MBSR was associated with lower levels of interleukin (IL)-8 and placental growth factor in the wound fluid 22 h after wound induction. These outcomes suggest that increasing mindfulness by MBSR might have beneficial effects on early stages of wound healing. Trial Registration NTR3652, http://www.trialregister.nl",JUN 2018,41,2018,2018-06-01,JUN,Journal,N,0160-7715,1573-3521,10.1007/s10865-017-9901-8,NA,MEDLINE:29159589,NA,NA,NA,JOURNAL OF BEHAVIORAL MEDICINE,The effect of Mindfulness-Based Stress Reduction on wound healing: a preliminary study,J BEHAV MED,J. Behav. Med.,J BEHAV MED,J BEHAV MED,1,publisher,SPRINGER/PLENUM PUBLISHERS,1,SPRINGER/PLENUM PUBLISHERS
3071,WOS:000447379600007,WOS,WOS.ESCI,Article,NA,NA,Article,English,47,NA,3,1,1,0,2,0,"interpretative phenomenological analysis,process of change,qualitative research,therapeutic change,young people","COGNITIVE-BEHAVIORAL THERAPY,MENTAL-HEALTH-CARE,SUDDEN GAINS,PSYCHOLOGICAL CHANGE,PERSONAL CHANGE,PSYCHOTHERAPY,ADOLESCENTS,DEPRESSION,CHILD,EXPECTATIONS",Journal,70,18 (4): 402-411 DEC 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Background: Young people's vulnerability to developing mental illness makes it important to understand therapeutic change, integrating the views of both young people and their therapists, to improve treatment effectiveness. To date, qualitative research aiming to triangulate experiences of therapeutic change in young people has not clearly differentiated the unique perspectives of clients and therapists. Instead both groups' perspectives have been analysed together, which may be phenomenologically problematic considering clients are the site of change, while therapists observe it.
Aims: This study explored experiences of therapeutic change from the perspectives of young people and their therapists. Three clients aged 17-19years, and their two therapists, participated in semi-structured interviews post-therapy.
Methods: Six themes were identified for clients: facing problems alone; how the therapeutic space was used; change characteristics; partial changes; the role of context in change; and growing into the new self. Four themes were identified for therapists: problematic experiences; change processes; therapist-related change process; and change qualities.
Results: Six themes were identified for clients: facing problems alone; how the therapeutic space was used; change characteristics; partial changes; the role of context in change; and growing into the new self. Four themes were identified for therapists: problematic experiences; change processes; therapist-related change process; and change qualities.
Conclusions: Congruent with adult research, common and specific factors was important to change. Contextual and relational factors were particularly important for young people, who described that isolation caused by their problems caused distress beyond the impact of symptoms. Therapeutic change was facilitated through responsive therapy practices that led to developmentally normal levels of activity and changes in selfhood. Participants accepted a good-enough level of recovery which was anticipated to continue post-therapy.",DEC 2018,18,2018,2018-12-01,DEC,Journal,N,1473-3145,1746-1405,10.1002/capr.12191,NA,NA,NA,NA,NA,COUNSELLING & PSYCHOTHERAPY RESEARCH,Therapeutic change in young people-A qualitative investigation of client and therapist perspectives,COUNS PSYCHOTHER RES,Couns. Psychother. Res.,COU PSY RES,COUNS PSYCHOTHER RES,1,publisher,WILEY,1,WILEY
1954,WOS:000428383700021,WOS,WOS.SSCI,Article,NA,NA,Article,English,56,NA,24,23,4,0,4,1,"Mindfulness,Trait mindfulness,Relationships,Relationship satisfaction,Perceived responsiveness,Responsiveness","INDIVIDUAL-DIFFERENCES,SOCIAL SUPPORT,COUPLES,SELF,ATTACHMENT,MODEL,PERSPECTIVE,MEDIATION,RESPONSES,INTIMACY",Journal,319,9 (2): 597-609 APR 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Trait mindfulness has been linked to romantic relationship satisfaction, but what are the mechanisms of action that give rise to this association? The current study tested the possible mechanism of perceived responsiveness in a partner (i.e., perceiving that a romantic partner is understanding, validating, and caring) who had the opportunity to provide support. We hypothesized that individuals higher in trait mindfulness would rate their partners higher in responsiveness, which in turn would predict greater relationship satisfaction in the rater. We also examined a cross-dyad path, in which partners of more mindful participants would view them as more responsive and thus have greater relationship satisfaction. In a laboratory study, each member of 127 heterosexual couples (n = 254) completed measures of trait mindfulness and relationship satisfaction. Couple members later took turns discussing a personal concern and then reported their partner's responsiveness during that conversation. An actor-partner interdependence mediation model revealed that perceived responsiveness mediated the mindfulness and relationship satisfaction association. Participants higher in Non-judgment and Observing facets of trait mindfulness rated their partners higher in responsiveness, which predicted relationship satisfaction. In addition, participants higher in Acting with Awareness both (1) rated their partners as higher in responsiveness, and (2) were perceived by their partners as more responsive, with both paths mediating effects on relationship satisfaction. The results for Acting with Awareness, however, should be interpreted with caution, due to poor model fit. Thus, mindfulness may facilitate relationship satisfaction through heightened perception of partners' responsiveness both within and across dyads.",APR 2018,9,2018,2018-04-01,APR,Journal,N,1868-8527,1868-8535,10.1007/s12671-017-0801-3,NA,NA,NA,NA,NA,MINDFULNESS,The Effect of Mindfulness on Relationship Satisfaction via Perceived Responsiveness: Findings from a Dyadic Study of Heterosexual Romantic Partners,MINDFULNESS,Mindfulness,MINDFULNESS,MINDFULNESS,1,publisher,SPRINGER,1,SPRINGER
4249,WOS:000440684900008,WOS,WOS.SSCI,Article,NA,NA,Article,English,29,NA,2,1,0,0,0,2,"agoraphobia,avoidance,factor structure,psychometric properties","COGNITIVE THERAPY,PANIC DISORDER,INTERVIEW,MODEL",Journal,139,25 (6): 769-776 SEP 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"In this study, we investigated the factor structure of situational fears in agoraphobia by examining four models of the Avoidance Alone items in the Mobility Inventory for Agoraphobia. A main sample of 327 agoraphobic patients and an independent control sample of 64 agoraphobic patients were studied. A confirmatory factor analysis supported a fourfactor model including a public places, an enclosed spaces, a public transportation, and an open spaces factor both for pre- and posttreatment data. The convergent and divergent validity of subscales derived from the four factors were supported by an expected pattern of correlations with interview-based measures. These subscales also proved to have satisfactory internal consistencies in the independent sample.",SEP 2018,25,2018,2018-09-01,SEP,Journal,N,1073-1911,1552-3489,10.1177/1073191116659739,NA,MEDLINE:27449053,NA,NA,NA,ASSESSMENT,The Mobility Inventory for Agoraphobia Avoidance Alone Scale: Factor Structure and Psychometric Properties of Subscales,ASSESSMENT,Assessment,ASSESSMENT,ASSESSMENT,1,publisher,SAGE PUBLICATIONS INC,1,SAGE PUBLICATIONS INC
7105,WOS:000430109600013,WOS,WOS.SSCI,Article,NA,NA,Article,English,57,NA,5,3,0,0,3,0,NA,"RELATIONSHIP SATISFACTION,CONFLICT-RESOLUTION,CLOSE RELATIONSHIPS,MARITAL QUALITY,MARRIAGE,ASSOCIATION,COMMUNICATION,ATTRIBUTIONS,PREDICTORS,STABILITY",Journal,199,44 (2): 353-365 APR 2018,NA,NA,"Psychology, Clinical",Family Studies,"Psychology,Family Studies",Social Sciences,NA,"Dyadic data from 679 committed couples were used to examine associations between commitment, forgiveness, and perceptions of partner's relationship self-regulation (RSR) behaviorsthat is effort and strategies that partners exert to maintain the relationship. We found that for both partners, higher self-reports of commitment and forgiveness were associated with higher perceptions of their partner's RSR. For females, higher commitment and forgiveness were associated with higher male perceptions of her RSR, and higher male forgiveness was associated with higher female perceptions of his RSR. These findings demonstrate the importance of marital virtues and relationship work and give credence to the marital competence model of other-centeredness by Carroll etal. (2006, Journal of Family Issues, 27(7), 1001). Clinical implications are discussed.",APR 2018,44,2018,2018-04-01,APR,Journal,N,0194-472X,1752-0606,10.1111/jmft.12258,NA,MEDLINE:28718929,NA,NA,NA,JOURNAL OF MARITAL AND FAMILY THERAPY,"Commitment, Forgiveness, and Relationship Self-Regulation: An Actor Partner Interdependence Model of Relationship Virtues and Relationship Effort in Couple Relationships",J MARITAL FAM THER,J. Marital Fam. Ther.,J MAR FAM T,J MARITAL FAM THER,1,publisher,WILEY,1,WILEY
6030,WOS:000431423100006,WOS,WOS.SSCI,Article,NA,NA,Article,English,57,NA,NA,NA,NA,NA,NA,NA,"rape,assessment,self-defense,childhood sexual abuse,situational risk","CONFLICT-TACTICS-SCALES,DATE-RAPE,EXPERIENCES SURVEY,WOMENS RESPONSES,COLLEGE-WOMEN,ALCOHOL-INTOXICATION,SOCIAL SITUATIONS,DECISION-MAKING,ASSAULT,RESISTANCE",Journal,118,8 (3): 339-348 Sp. Iss. SI MAY 2018,NA,NA,"Psychology, Clinical",Criminology & Penology,"Psychology,Criminology & Penology,Family Studies",Social Sciences,NA,"Objective: During a potential sexual assault experience, an active, assertive behavioral response to threat (BRTT) can be protective, whereas a nonassertive BRTT may increase risk. However, little is known about how the sequence of behaviors that a woman engages in during a threatening situation may be related to sexual victimization. The present study investigated the style and sequence of behaviors in college women's BRTT using a laboratory-based date rape self-defense scenario. Method: A total of 135 college women (113 with a history of sexual victimization) completed a laboratory-based self-defense scenario in which the threat stimuli and situational context were standardized. Participants also completed a comprehensive assessment of multiple BRTT styles and the sequence of behaviors used. Results: Most participants endorsed likely using multiple BRTT styles during the hypothetical scenario. Participants with a history of sexual victimization were more likely to endorse diplomatic-style and immobile-style behaviors and using immobile behaviors earlier in the sequence than participants without a victimization history. Conclusions: Previous research has typically assessed whether respondents are likely to engage in one type of BRTT. The present results indicate that women often anticipate using multiple BRTT strategies and that these strategies are likely situation dependent. Further, women with a history of sexual victimization may use different BRTT styles likely as a result of their prior traumatization.",MAY 2018,8,2018,2018-05-01,MAY,Journal,N,2152-0828,2152-081X,10.1037/vio0000169,NA,NA,NA,NA,NA,PSYCHOLOGY OF VIOLENCE,Differences in the Type and Sequence Order of Self-Defense Behaviors During a High-Risk Victimization Scenario: Impact of Prior Sexual Victimization,PSYCHOL VIOLENCE,Psychol. Violence,PSYCHOL VIO,PSYCHOL VIOLENCE,1,publisher,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,1,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC
49,WOS:000472538400010,WOS,WOS.ESCI,Article,NA,NA,Article,English,73,NA,1,1,0,0,0,0,"Expressive writing,stress,BMI,disordered eating","HEALTH-BENEFITS,SELF-CRITICISM,DISCLOSURE,STRESS,SCALE,LIFE,COMPLEXITIES,METAANALYSIS,FEASIBILITY,COMPASSION",Journal,365,6 (1): 162-179 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Introduction: Previous research demonstrating emotional influences on eating and weight suggest that emotionally expressive writing may have a significant impact on reducing risk of eating pathology. This study examined the effects of writing about Intensely Positive Experiences on weight and disordered eating during a naturalistic stressor.
Method: Seventy-one female students completed an expressive or a control writing task before a period of exams. Both groups were compared on BMI (kg/m(2)) and the Eating Disorder Examination - Questionnaire (EDE-Q) before the writing task and at 8-week follow-up. A number of secondary analyses were also examined (to identify potential mediators) including measures of attachment, social rank, self-criticism and self-reassurance, stress and mood.
Results: There was a significant effect of intervention on changes in the subscales of the EDE-Q (p = .03). Specifically, expressive writers significantly reduced their dietary restraint while those in the control group did not. There was no significant effect of the intervention on changes in BMI or the other subscales of the EDE-Q (Eating, Weight and Shape Concern). There was also no effect of writing on any of the potential mediators in the secondary analyses.
Discussion: Emotionally expressive writing may reduce the risk of dietary restraint in women but these findings should be accepted with caution. It is a simple and light touch intervention that has the potential to be widely applied. However, it remains for future research to replicate these results and to identify the mechanisms of action.",2018,6,2018,2018-01-01,NA,Journal,Y,2164-2850,NA,10.1080/21642850.2018.1491797,NA,MEDLINE:30009092,NA,NA,NA,HEALTH PSYCHOLOGY AND BEHAVIORAL MEDICINE,The impact of an emotionally expressive writing intervention on eating pathology in female students,HEALTH PSYCHOL BEHAV,Health Psychol. Behav. Med.,HEA PSY BEH,HEALTH PSYCHOL BEHAV MED,1,publisher,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"
156,WOS:000459269600001,WOS,WOS.ESCI,Article,NA,NA,Article,English,49,NA,1,1,0,0,0,0,"eating,eating behavior,females,socioeconomic status,stress","EATING ATTITUDES TEST,INDUCED CORTISOL,UNITED-STATES,WEIGHT CHANGE,BODY-MASS,OBESITY,WOMEN,OVERWEIGHT,GENDER,EPIDEMIOLOGY",Journal,9,5 (2): - OCT 12 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"We examined food consumption in response to a laboratory-induced stressor (two challenging neuropsychological tasks) among non-Hispanic White women categorized as lower or higher in socioeconomic status based on education. The two socioeconomic status groups did not differ with respect to current hunger or baseline dietary habits. Perceived stress was measured pre- and post-challenge. Snacks were offered post-challenge; food consumption was measured by weighing snack bowls pre- and post-offering. Perceived stress increased pre- to post-challenge for both groups, but this effect was stronger for women lower in socioeconomic status. In addition, women lower versus higher in socioeconomic status consumed more food overall and more high-fat sweet food in particular (large effect sizes). These findings provide evidence of socioeconomic status differences in food consumption following an acute stressor.",OCT 12 2018,5,2018,2018-10-12,OCT 12,Journal,Y,NA,2055-1029,10.1177/2055102918804664,NA,MEDLINE:30345065,NA,NA,NA,HEALTH PSYCHOLOGY OPEN,Socioeconomic status differences in food consumption following a laboratory-induced stressor,HEALTH PSYCHOL OPEN,Health Psychol. Open,HEA PSY OPE,HEALTH PSYCHOL OPEN,1,publisher,SAGE PUBLICATIONS LTD,1,SAGE PUBLICATIONS LTD
2218,WOS:000426228600014,WOS,WOS.SSCI,Article,NA,NA,Article,English,60,NA,3,1,0,0,0,2,"Alcohol consumption,Assessment,AUD risk,Heavy drinking,Screening","ALCOHOL-USE DISORDERS,MENTAL-HEALTH MODULE,RISK PROFILE SCALE,SUBSTANCE USE,FAMILY-HISTORY,YOUNG-ADULTS,PRIMARY-CARE,DEPENDENCE,ADOLESCENTS,CONSUMPTION",Journal,112,86: 94-101 MAR 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Substance Abuse,"Psychology,Substance Abuse",Social Sciences,Science & Technology,"Background: Alcohol consumption is pivotal for the subsequent development of alcohol use disorders (AUD). The Alcohol Use Disorders Identification Test (AUDIT) is a recommended AUD screening tool for prevention and primary care settings. The objectives of this study were to test how many participants with heavy drinking are unidentified by the AUDIT, if proportions of unidentified participants vary over time, and whether this unidentified risk group (URG) was clinically relevant in terms of drinking behavior reports and AUD risk factors, as well as future adverse outcomes, such as craving, dependence symptoms, or depression.
Methods: Our prospective cohort study followed 164 German males aged 18-19 years without an alcohol dependence diagnosis over 24 months. Only men were included due to higher AUD prevalence and gender-specific differences in metabolism, drinking patterns, and progression to AUD. All participants were screened via telephone interview and answered questionnaires both in person and via Internet. Heavy drinking was classified using the AUDIT consumption score (AUDIT-C >= 4.50). Standardized AUD diagnoses and symptoms, as well as alcohol use related outcome criteria were assessed via standardized Composite International Diagnostic Interview (CIDI), and self-report questionnaires.
Results: One in four participants (22-28% across all four follow-ups) reported heavy drinking but was unidentified by AUDIT total score (i.e. score < 8), thus qualifying for URG status. The URG status did not fluctuate considerably across follow-ups (repeated-measures ANOVA, p = 0.293). URG participants identified at the six-month follow-up did not generally differ from participants without URG status in terms of AUD family history or temperament (multivariate ANOVA, p = 0.114), except for anxiety sensitivity (P-Bonferroni < 0.001). After two years, URG participants reported a similar level of adverse outcomes compared to low-risk participants (multivariate ANOVA, p = 0.438), but less alcohol-related problems and less loss of control due to craving compared to high-risk participants (P-Bonferroni 0.007).
Conclusions: Despite the considerable number of heavy-drinking individuals unidentified by AUDIT total scores, an additional classification according to AUDIT-C values did not prove useful. Combining AUDIT and AUDIT-C scores might not be sufficient for identifying AUD risk groups among young adult German males. There is an urgent need for a replication of our findings among female participants. (C) 2018 Elsevier Inc. All rights reserved.",MAR 2018,86,2018,2018-03-01,MAR,Journal,N,0740-5472,NA,10.1016/j.jsat.2017.12.011,NA,MEDLINE:29415858,NA,NA,NA,JOURNAL OF SUBSTANCE ABUSE TREATMENT,Identification of heavy drinking in the 10-item AUDIT: Results from a prospective study among 18-21 years old non-dependent German males,J SUBST ABUSE TREAT,J. Subst. Abus. Treat.,J SUBST ABU,J SUBST ABUSE TREAT,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD
4388,WOS:000439917400004,WOS,WOS.SSCI,Article,NA,NA,Article,English,46,NA,3,2,0,0,2,0,"self-weighing,obesity,eating disorder symptoms,prevention,young adults","RANDOMIZED EFFICACY TRIAL,FEMALE COLLEGE-STUDENTS,PREVENTION PROGRAM,YOUNG-ADULTS,DISSONANCE,OBESITY,ADOLESCENTS,INTERVENTION,MAINTENANCE,PREVALENCE",Journal,72,86 (8): 677-687 AUG 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Objective: Frequent self-weighing is recommended in weight loss interventions and may prevent weight gain. However, concerns regarding the associations between self-weighing and eating disorders have been expressed and the relations between self-weighing and weight gain/eating pathology have not been examined prospectively. We tested whether (a) frequency of baseline self-weighing in college students with weight concerns predicted weight change over 2-year follow-up, (b) this relation was moderated by eating disorder symptoms, and (c) self-weighing predicted future eating disorder symptoms. Method: Data were merged from two trials evaluating obesity/eating disorder prevention programs in 762 students (M-age = 18.7; 86% women). Participants reported how often they weighed themselves at baseline; body mass index (BMI) and eating disorder symptoms were assessed over 2-year follow-up. Results: Baseline self-weighing predicted weight gain, with more frequent weighers experiencing greater gains (i.e., +0.8 of BMI) over follow-up. This relation was moderated by the frequency of binge eating but not weight/shape concerns or compensatory behaviors; the combination of more frequent self-weighing and binge eating was associated with greatest weight gain (+1.6 of BMI). More frequent weighers also reported higher onset of compensatory behaviors, relative to non-self-weighers (odds ratio = 3.90, 95% confidence interval [1.76, 8.75]). Conclusions: Young adults who weighed themselves more frequently had greater weight gain than those who self-weighed less frequently, especially those who engaged in binge eating, and were at risk for future unhealthy compensatory behaviors. Findings suggest that frequent self-weighing may have negative effects for some young adults, and that relations between self-weighing and weight control outcomes require further investigation.",AUG 2018,86,2018,2018-08-01,AUG,Journal,N,0022-006X,1939-2117,10.1037/ccp0000325,NA,MEDLINE:30035584,NA,NA,NA,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,Relation of Self-Weighing to Future Weight Gain and Onset of Disordered Eating Symptoms,J CONSULT CLIN PSYCH,J. Consult. Clin. Psychol.,J CONS CLIN,J CONSULT CLIN PSYCHOL,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC
4244,WOS:000440684900010,WOS,WOS.SSCI,Article,NA,NA,Article,English,24,NA,21,1,0,0,9,11,"minimum sample sizes,normative data,skewness,psychometrics,psychological assessment","TEST SCORE,NEUROPSYCHOLOGY",Journal,139,25 (6): 793-800 SEP 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Sample sizes of 50 have been cited as sufficient to obtain stable means and standard deviations in normative test data. The influence of skewness on this minimum number, however, has not been evaluated. Normative test data with varying levels of skewness were compiled for 12 measures from 7 tests collected as part of ongoing normative studies in Brisbane, Australia. Means and standard deviations were computed from sample sizes of 10 to 100 drawn with replacement from larger samples of 272 to 973 cases. The minimum sample size was determined by the number at which both mean and standard deviation estimates remained within the 90% confidence intervals surrounding the population estimates. Sample sizes of greater than 85 were found to generate stable means and standard deviations regardless of the level of skewness, with smaller samples required in skewed distributions. A formula was derived to compute recommended sample size at differing levels of skewness.",SEP 2018,25,2018,2018-09-01,SEP,Journal,N,1073-1911,1552-3489,10.1177/1073191116669784,NA,MEDLINE:27655971,NA,NA,NA,ASSESSMENT,How Small Is Big: Sample Size and Skewness,ASSESSMENT,Assessment,ASSESSMENT,ASSESSMENT,1,publisher,SAGE PUBLICATIONS INC,1,SAGE PUBLICATIONS INC
2767,WOS:000449306900009,WOS,WOS.SSCI,Article,NA,NA,Article,English,71,NA,4,3,0,0,0,1,"Physical activity,Postpartum,Health behaviors","HEALTH BEHAVIORS,CARDIOVASCULAR-DISEASE,MENTAL-HEALTH,UNITED-STATES,LEISURE-TIME,BODY-MASS,EXERCISE,STRESS,DISPARITIES,DEPRESSION",Journal,179,41 (5): 668-679 Sp. Iss. SI OCT 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Physical activity promotes better health outcomes across the lifespan, and provides physical and mental health benefits for women who have recently given birth. However, research has not adequately characterized physical activity levels or risk factors for inadequate physical activity during the postpartum period. The objective of the present study was to describe levels and correlates of physical activity at 6months postpartum in mothers of diverse race/ethnicity (55% African American, 23% White, 22% Hispanic/Latina), with the majority living in or near poverty. We analyzed data collected by the five-site Community Child Health Network study. Women (n=1581) were recruited shortly after the birth of a child. Multinomial logistic regression models tested associations of demographic factors and self-reported stress in several life domains with total physical activity levels at 6-9months postpartum, including activities done at work, at home, for transportation, and leisure. Thirty-five percent of participants in this sample reported low levels of physical activity. African American race, Latina ethnicity, and living in a rural area were associated with low levels of physical activity, whereas working outside the home was associated with high physical activity. Contrary to hypotheses, chronic stress was not associated with physical activity with the exception of financial stress, which predicted greater likelihood of being highly physically active. These findings suggest that optimal postpartum care should integrate physical activity promotion, and that African American, Latina, and rural-dwelling women may benefit most from efforts to promote activity following birth.",OCT 2018,41,2018,2018-10-01,OCT,Journal,N,0160-7715,1573-3521,10.1007/s10865-018-9931-x,NA,MEDLINE:29740746,NA,NA,NA,JOURNAL OF BEHAVIORAL MEDICINE,Psychosocial and demographic predictors of postpartum physical activity,J BEHAV MED,J. Behav. Med.,J BEHAV MED,J BEHAV MED,1,publisher,SPRINGER/PLENUM PUBLISHERS,1,SPRINGER/PLENUM PUBLISHERS
5959,WOS:000432052700005,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,80,NA,5,1,1,0,4,1,"cortisol,HPA axis,depression,sex,Trier Social Stress Test,adolescence","HPA AXIS REACTIVITY,GENDER-DIFFERENCES,LIFE EVENTS,INTERPERSONAL STRESS,PSYCHOSOCIAL STRESS,CHILD MALTREATMENT,SALIVARY CORTISOL,MOOD DISORDERS,SYMPTOMS,ABUSE",Journal,161,6 (3): 301-314 MAY 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Two of the most robust findings in depression research are (a) that women are twice as likely to become depressed than men and (b) that stress is an important risk factor for depression. Although sex differences in stress reactivity may be an important determinant of differential risk for depression, few studies have examined sex differences in neurobiological reactivity to stress. The purpose of the current study was to assess sex differences in the HPA axis response to stress in depressed versus healthy controls by comparing the cortisol response to the Trier Social Stress Test in a community sample of adolescents (ages 12-18). Depressed boys showed significantly heightened cortisol reactivity compared with depressed girls, whose response was blunted compared with nondepressed girls. This diverging pattern of cortisol reactivity to stress among depressed girls and boys may help to explain the sex difference in depression prevalence that emerges during the adolescent period.",MAY 2018,6,2018,2018-05-01,MAY,Journal,N,2167-7026,2167-7034,10.1177/2167702617739973,NA,NA,NA,NA,NA,CLINICAL PSYCHOLOGICAL SCIENCE,Sex Differences in the Cortisol Response to the Trier Social Stress Test in Depressed and Nondepressed Adolescents,CLIN PSYCHOL SCI,Clin. Psychol. Sci.,CLI PSY SCI,CLIN PSYCHOL SCI,1,publisher,SAGE PUBLICATIONS INC,1,SAGE PUBLICATIONS INC
